"ID","ORG_UNIT_VERSION","CODE","DESCRIPTION","TYPE","B_LEVEL","STATUS","PARENT"
"484abdf5-e868-4fd1-ab11-beaa378c57b8",1,"EP-ALE","ALEPH EXPERIMENT GROUP","GROUP",3,"I","EP"
"e302dafb-040a-4d9c-a6fc-4c0fe5d1eac7",1,"AT-ACR-OP","Cryo Operation & Support To Commissioning Section","SECT",4,"I","AT-ACR"
"b44e9c30-2842-4f62-ba00-f51df2c5210d",1,"EP-ATA-TC","TileCal Section","SECT",4,"I","EP-ATA"
"aed47e2e-6ba6-4be6-a59d-7af660366e6b",1,"AT-MAS-MQ","Main Quadrupoles Section","SECT",4,"I","AT-MAS"
"6d68839c-43a2-46b1-a0b5-edbf22079178",1,"AT-CRI-CI","Cryomagnet Interconnections Section","SECT",4,"I","AT-CRI"
"55746d90-ebaa-48a1-965a-b604ad057727",1,"AS-LO","","GROUP",3,"I","AS"
"1906420b-3ba8-4375-8b3b-35e08d00c59d",1,"AT-CRI","CRYOSTATS, INTEGRATION & INTERCONNECTIONS GROUP","GROUP",3,"I","AT"
"49039df1-c698-4d10-9a49-26a998ed1ce8",1,"AS-SI-SD","","SECT",4,"I","AS-SI"
"02118e03-68ce-40f3-a4d0-e33b5fadabf6",1,"AS-LO-GE","","SECT",4,"I","AS-LO"
"1e2e44b4-a384-4174-970f-26796050f2d3",1,"AT-ECR-OP","Operation Section","SECT",4,"I","AT-ECR"
"bd847cbe-c3e1-4ab7-992f-9e0b6538edd5",1,"FI-T","","GROUP",3,"I","FI"
"bc8fd6f1-8fd9-4679-98d1-a1f7556d983d",1,"AT-ECR-ME","Mechanics Installation Section","SECT",4,"I","AT-ECR"
"2e9cf4f9-df46-437f-bfef-0035d0682a47",1,"AT-MEL-MI","Magnets For The Injector Chain Section","SECT",4,"I","AT-MEL"
"1e0903c6-33e8-41c2-ace7-322251906f1b",3,"EP-AIO","MANAGEMENT & ENG. SUPPORT","GROUP",3,"A","EP"
"8708ab1b-fd0d-46cc-b0eb-11f306d8a1a1",1,"AT-MEI-FP","(Electro-Magnetic) Field & Protection","SECT",4,"I","AT-MEI"
"0fd5d2e2-d14b-45a2-a9da-53d2592c634e",1,"EP-ATE","ATLAS ELECTRONICS GROUP","GROUP",3,"I","EP"
"b9017af2-0060-4e95-887a-32d308bc08a7",1,"AG-GS","","GROUP",3,"I","AG"
"81c614de-df3e-4492-b193-369c1a583654",1,"AT-MEI-PE","Powering (Protection) & Electricity","SECT",4,"I","AT-MEI"
"51ea6f4e-27e4-445f-9468-741e44a77c75",1,"AT-MEL-MC","Superconducting Corrector Magnets Section","SECT",4,"I","AT-MEL"
"072d9c4c-afb3-470c-a927-6ed30bc57a54",1,"AS-DI","OFFICE OF THE DIVISION LEADER","GROUP",3,"I","AS"
"d82023e6-71ea-4aae-b1e6-9799963b637a",1,"AS-SU-SO","","SECT",4,"I","AS-SU"
"bbe40fd8-5889-4622-935d-dd09dc10d912",1,"AS-MI","","GROUP",3,"I","AS"
"6aa1dc4c-c5a5-472f-ad6f-af57a23fd3a7",1,"AT-MAS","MAGNETS & SUPERCONDUCTORS GROUP","GROUP",3,"I","AT"
"28ecb7c6-b5e0-4f4c-8dbc-aba50d2d5178",1,"AS-MI-TP","","SECT",4,"I","AS-MI"
"c638a828-2517-464c-82ae-8a0b967ffc5b",1,"AG-PR-VI","","SECT",4,"I","AG-PR"
"fb729c0d-900c-498a-a0e1-bec68c20c52f",1,"AT-CRG-OD","Cryogenic Operation for Detectors & Test Areas","SECT",4,"I","AT-CRG"
"14c759cb-3d82-41d5-a790-bc737efea197",1,"AS-CP-MP","Publications","SECT",4,"I","AS-CP"
"8a2d8e23-89f5-48e7-8d08-ebce86ad90a5",1,"AT-IC-CR","","SECT",4,"I","AT-IC"
"b2653ee0-8262-4867-8ee1-7c87d69dedae",1,"AS-SI-IP","","SECT",4,"I","AS-SI"
"204684d9-f60e-46db-8ca0-5b523814d274",1,"AT-DI-AD","","SECT",4,"I","AT-DI"
"0f5c27e5-4c0d-4f6f-bddd-b7bfd9713113",1,"EP-AIT","ALICE DETECTORS GROUP","GROUP",3,"I","EP"
"99910b1a-825c-49a0-9e96-ead818d07c36",1,"AS-DH-PS","Composition & Printshop","SECT",4,"I","AS-DH"
"d42348a7-4872-4db1-9e4f-aaa0fc1f9055",1,"EP-ATD-DQ","Data Acquisition Section","SECT",4,"I","EP-ATD"
"14ad1f03-406b-4bc2-a9b7-ad57da243721",1,"AT-DI-DB","","SECT",4,"I","AT-DI"
"8a4f8ba1-27c7-4ba0-9e81-4437b76e47b2",1,"AS-DC","","GROUP",3,"I","AS"
"19c010e0-4788-4bc2-8b20-5dd8d5686b12",1,"AT-MAS-MA","Magnet Design Analysis & Database Section","SECT",4,"I","AT-MAS"
"ff50d529-5609-4e90-9251-879d06d85c1d",1,"AS-LO-MA","","SECT",4,"I","AS-LO"
"1002dce1-c053-4de9-8d57-442a81d21e1d",1,"AS-SI-DM","Books Section","SECT",4,"I","AS-SI"
"4090fcc5-8300-4515-951f-dd3e20121b9c",1,"AS-DH-AV","Audiovisual Section","SECT",4,"I","AS-DH"
"d668a3ef-81b7-42d3-b7de-e3b1e7374449",1,"AS-SI-PD","","SECT",4,"I","AS-SI"
"cc9d205f-c542-4ae8-9035-ef7e7121b0f4",1,"AT-CO","","GROUP",3,"I","AT"
"22249b60-5c29-4ed2-bdb7-cf38e9b77571",1,"AS-SI-CD","","SECT",4,"I","AS-SI"
"a2253187-6954-4299-87cf-6cdf038a430d",1,"AT-MEL","MAGNETS & ELECTRICAL SYSTEMS GROUP","GROUP",3,"I","AT"
"1d4f2bda-c6d5-4715-97e7-8e5e1bf078e4",1,"AT-CRG","CRYOGENICS","GROUP",3,"I","AT"
"1d21d1db-3a7a-4178-9d92-68d006720b32",1,"AS-GS","GENERAL SERVICES","GROUP",3,"I","AS"
"5c5e9713-96c3-4d7c-9bbd-ab8705b6e885",1,"AS-LO-VE","","SECT",4,"I","AS-LO"
"6cf497ec-ca71-4b8d-9183-8f1ab94a82c8",1,"AG-CI-DR","","SECT",4,"I","AG-CI"
"c47fbe0c-4ae8-4566-9472-ae172ab3952a",1,"EP-ALC","ALEPH COMPUTING GROUP","GROUP",3,"I","EP"
"fc1f3176-b7b3-45fd-8b55-4f4a8611b12b",1,"EP-RE-31","","SECT",4,"I","EP-RE"
"5a8c81c8-28f0-4d74-8684-1c3509fc578e",1,"EST-SU-SIE","Special Instrumentation & Equipment Section","SECT",4,"I","EST-SU"
"cf25a447-292d-4201-8d00-2897ba51b18e",1,"EP-AS","","GROUP",3,"I","EP"
"50470622-61b2-4037-b835-31193ce2bc25",1,"EP-ATE-FE","Front-End Section","SECT",4,"I","EP-ATE"
"618871a2-4eb9-4704-9306-5ff0bc608512",1,"EST-MF-LST","Logistics - Subcontracting Section","SECT",4,"I","EST-MF"
"7a112b2a-d331-4019-b061-3fd0af2dae9b",1,"EP-L3E","L3 EXPERIMENT GROUP","GROUP",3,"I","EP"
"f1dd8e9f-df73-43bc-9a63-7f7a8b2983a8",2,"FP-FAS-PA","Personnel Accounting","SECT",4,"I","FP-FAS"
"9d996750-b3a1-492a-a1d2-cb274b57e7f7",1,"EP-GS","","GROUP",3,"I","EP"
"9b0395d9-5348-4883-bbf7-590d18adbb5f",1,"EST-SM-CE","Chemistry & Electrochemistry Section","SECT",4,"I","EST-SM"
"fe0e6397-2d84-45dd-804b-35c021f5479d",1,"EP-DED-HC","HCAL Section","SECT",4,"I","EP-DED"
"24048f1e-e47e-41d9-93ea-160e856c9010",1,"EP-RE-05","","SECT",4,"I","EP-RE"
"2cb0968f-b60b-4d92-8364-6faa489677d4",1,"EP-CMA","CMS ELM CALORIMETER GROUP","GROUP",3,"I","EP"
"76ae20db-f73e-4aa6-9c0c-248fe780c4c5",2,"GS-AIS-EB","E Business","SECT",4,"I","GS-AIS"
"cdb3afe5-ddd5-46b1-a305-90f44085f26b",1,"EP-ME-MA","","SECT",4,"I","EP-ME"
"b618d837-c3dc-4cdf-8d94-6ee0f170c506",1,"EP-LAA-DI","","SECT",4,"I","EP-LAA"
"ee371191-0e35-41c0-b50b-844917d562f4",1,"EST-MF-EMA","Machine Maintenance - Free Workshops Section","SECT",4,"I","EST-MF"
"70c4c28d-ceda-4d6f-94f8-45afe35abfc5",1,"EP-RE-03","","SECT",4,"I","EP-RE"
"04618688-ad04-46b5-8b29-552fc4830be9",1,"EP-ATT-TR","TRT Section","SECT",4,"I","EP-ATT"
"32ca636d-2d62-4e61-bee1-1c3bc795c1dc",1,"EP-LAA-EC","","SECT",4,"I","EP-LAA"
"015bd0df-4ad9-4063-8555-5c5749633367",1,"FP-PI-OR","Oders & Stores Purchases","SECT",4,"I","FP-PI"
"d84de556-98e0-4348-9bd1-1c3e72138373",1,"FP-PI-AC","Accelerators, Experiments & ICT","SECT",4,"I","FP-PI"
"d25d1103-1f04-4840-9123-5c17abf268e0",1,"EP-DED-HP","","SECT",4,"I","EP-DED"
"21eafb6d-27b8-47a6-ad40-546f42f1cb78",1,"EST-SU-AC1","LHC-SPS-Beam Transfer Section","SECT",4,"I","EST-SU"
"a7bd455c-e883-43ee-ad0e-98bc223d043c",1,"EP-FAG","","GROUP",3,"I","EP"
"74d9e018-a717-4cd3-9db4-bac159e5efd7",1,"EP-EOS-SO","Safety Systems & Operation Section","SECT",4,"I","EP-EOS"
"7d19cc9f-62c1-4071-aba0-1c77c61352b9",1,"EP-RE-12","","SECT",4,"I","EP-RE"
"a7a29b03-4b56-45e2-9620-7b907dbd9c57",1,"EST-SM-SF","Special Gas & Fluids Section","SECT",4,"I","EST-SM"
"f78f2c24-06f6-4e5b-b7b1-77eb33a198b2",1,"EST-SM-AS","Surface Analysis Section","SECT",4,"I","EST-SM"
"b8a6b9e4-055d-4f4b-968e-2ae23500d077",1,"FP-DI-ABO","Data Analysis & Back-Office Optimization","SECT",4,"I","FP-DI"
"807fb9f0-43b9-4ae5-a912-998dfd5b4358",1,"EST-MF-LO","Logistics Section","SECT",4,"I","EST-MF"
"b8800a9f-acfd-4418-899e-37c8e52cbfd1",1,"GS-AIS-FPF","Finance, Procurement & Foundation","SECT",4,"I","GS-AIS"
"f9e2f2ba-619b-442b-916e-310aa22f76f7",1,"EP-DED-TP","","SECT",4,"I","EP-DED"
"691fcc3a-5c27-4e7c-9866-2fcdcabbf038",1,"EP-RE","","GROUP",3,"I","EP"
"4f4dd217-c70e-43b6-a7c3-ffd62fc11261",1,"EP-EOS-CL","Controls Section","SECT",4,"I","EP-EOS"
"a217fcc0-a187-40be-8061-f94c8cde2a47",1,"EP-ELD-4","","SECT",4,"I","EP-ELD"
"5c40db9e-29d1-4eeb-949a-1947f53b8058",1,"EP-DEE","DELPHI EXPERIMENT GROUP","GROUP",3,"I","EP"
"b597fae8-4933-4d06-813e-f2175f190125",2,"FP-FAS-GPA","General & Payable Accounting","SECT",4,"I","FP-FAS"
"4d26c452-6678-4056-9a07-4085b93eae85",1,"EP-OPD","OPAL DETECTOR GROUP","GROUP",3,"I","EP"
"02d54eeb-04e7-45b4-808c-912f3dcb276d",1,"EST-SU-IMC","CLIC Instrumentation & Metrology Section","SECT",4,"I","EST-SU"
"8db5691f-9016-4de2-88df-32153a78b581",1,"EP-DGP","","GROUP",3,"I","EP"
"cf0576dc-7aeb-4bcc-a074-f4688cfe3e71",1,"EP-CMT-HW","Hardware Section","SECT",4,"I","EP-CMT"
"9bf15ced-d8d8-4aa3-8b3c-424f32172870",1,"EP-CMT-EL","Electronics Section","SECT",4,"I","EP-CMT"
"eda576f5-1613-4d92-ae36-2091f4360e36",1,"FI-F-IS","Computing, Statistics, Financial Database Section","SECT",4,"I","FI-F"
"e39b9621-e1a9-4a49-b08c-79a1e4468946",1,"FI-FPC","Financial Planning & Controlling","GROUP",3,"I","FI"
"72df66c2-0a42-477b-ae94-41d0ffe795fe",1,"EP-MIC-FE","Front-End Section","SECT",4,"I","EP-MIC"
"f78756a9-8f89-42ba-821e-4289210b97fb",2,"FP-PI-AT","Accelerators & Technology","SECT",4,"I","FP-PI"
"71f1b169-43fa-4519-bce9-fca55e41f20d",1,"EP-CI","","GROUP",3,"I","EP"
"35232687-d8f6-4d98-97f2-38063f2c846e",1,"EP-PES-WS","Assembly Workshops Section","SECT",4,"I","EP-PES"
"824bae2c-5a49-4f0b-8387-17558d5714dd",1,"FP-FAS-TC","Visiting Research Teams & Collaborations","SECT",4,"I","FP-FAS"
"6d9ce873-c074-4977-901d-8c4b11944f50",1,"EST-SM","SURFACE & MATERIAL TECHNOLOGIES GROUP","GROUP",3,"I","EST"
"c39abaec-dbf1-4ee8-a352-9b80a6f12833",1,"FI-LS-MA","Stores","SECT",4,"I","FI-LS"
"8d742e61-7c57-4d11-b184-d633f9c73a5c",1,"EP-RE-15","","SECT",4,"I","EP-RE"
"51181eab-120d-4c2a-b73a-e314b567a85c",1,"EP-NOE","OPERA EXPERIMENT GROUP","GROUP",3,"I","EP"
"da153d4e-8978-4293-98ef-cc2e90a9985e",1,"EP-ED-DR","Large Detector Read-Out Section","SECT",4,"I","EP-ED"
"23298653-f87d-4774-88a1-59f38b8ff027",1,"EP-LEE","LEP EXPERIMENTS GROUP","GROUP",3,"I","EP"
"05cd161a-00e6-4667-aae0-1097e3a8fe02",2,"GS-AIS-GDI","General Development & Infrastructure","SECT",4,"I","GS-AIS"
"45c29667-392d-43d8-9a1e-66954df43ebc",1,"EST-SM-DI","Management","SECT",4,"I","EST-SM"
"00f025f7-157d-468d-9afa-f5b635a0388e",1,"FI-PI-PS","Purchasing section","SECT",4,"I","FI-PI"
"33c724eb-427c-4307-ba49-d579e40793f6",1,"EP-ATI-TO","Technical Office Section","SECT",4,"I","EP-ATI"
"a2f0626e-99c0-4756-b97f-3756ff282390",1,"EP-RE-57","","SECT",4,"I","EP-RE"
"6254314e-069c-4197-9e4a-8fda70a879b0",1,"EP-RE-43","","SECT",4,"I","EP-RE"
"37e39896-a336-42aa-80f3-f7137feed27e",1,"EP-RE-07","","SECT",4,"I","EP-RE"
"1627a68b-2598-4ae7-af36-96d219ac3507",2,"GS","GENERAL INFRASTRUCTURE SERVICES","DEPART",2,"I","CERN"
"9a32aec1-5c15-4df8-8246-4dcc19722d7a",1,"EP-RE-35","","SECT",4,"I","EP-RE"
"a93bf167-e294-4cca-84f7-1bf6662741bb",1,"EP-ED","ELECTRONIC DESIGN GROUP","GROUP",3,"I","EP"
"d31358b8-f27e-4497-bdd7-14404cbbd8cf",1,"EP-CME-SD","System Design Section","SECT",4,"I","EP-CME"
"f5d19886-a57e-41cd-b561-6ff07aec633a",1,"EP-ELD-WS","","SECT",4,"I","EP-ELD"
"f92b5de9-1c8a-46f6-9406-654cfd2ee27e",1,"EST-SU","POSITIONING METROLOGY & SURVEYING GROUP","GROUP",3,"I","EST"
"536f2349-ca93-4a20-8182-9c45460e4ff8",1,"EST-MF-TS","","SECT",4,"I","EST-MF"
"489d6bf8-273f-4445-ba53-cb4dd0ad3108",1,"EP-RE-39","","SECT",4,"I","EP-RE"
"908b8ae3-5052-4ea1-9d2d-8e1edae5d3e0",1,"EST-SM-MB","Metallurgy & Brazing Section","SECT",4,"I","EST-SM"
"a7e023e8-71c1-4e44-98d5-faf95e724362",1,"EST-SU-FET","","SECT",4,"I","EST-SU"
"e5c2209c-6e70-4137-b7a7-334237f82bb6",1,"EST-MF-PC","","SECT",4,"I","EST-MF"
"a42037db-7913-4dfd-848f-a2db6ad6692f",1,"FI-T-AI","","SECT",4,"I","FI-T"
"f8e3790a-9ae9-46bd-ac6b-4d60872f4d22",1,"FI-M-MA","","SECT",4,"I","FI-M"
"52e3a6ec-93c6-4ecc-bace-91e80bdbd344",1,"EP-ATI-IN","Integration Section","SECT",4,"I","EP-ATI"
"889882e7-fda9-4d7e-aa07-fd9ba1628a96",1,"EST-SM-ME","Metallurgy Section","SECT",4,"I","EST-SM"
"d462fa3a-5955-46ef-8d74-055d607f8f72",1,"EP-RE-55","","SECT",4,"I","EP-RE"
"66af0dae-0d2b-4cc6-a795-9ca0aa5a6b4a",1,"FI-M","","GROUP",3,"I","FI"
"390cf9a3-4b0d-4c04-8f26-5193eb9ac043",1,"EST-MF-MM","Machines Tools Maintenance Section","SECT",4,"I","EST-MF"
"c265e811-09dd-4df8-937b-6e7ec634cbab",1,"EP-BT","BEAM TEST GROUP - USERS","GROUP",3,"I","EP"
"5d8bc83a-63c2-4445-9d9f-3180a8a2d245",1,"EP-EC-EA","Experiments Assembly Section","SECT",4,"I","EP-EC"
"aa218590-5542-4407-8097-e794f15cc464",1,"FI-T-TF","","SECT",4,"I","FI-T"
"3c05584e-359e-404b-8399-45ea9b29ac10",1,"EP-CMM","CMS TECHNICAL COORDINATION GROUP","GROUP",3,"I","EP"
"e0287e22-aac9-424b-ac0b-9b4c4d4c7659",1,"EP-RE-23","","SECT",4,"I","EP-RE"
"bca91342-b6a0-42f2-96c6-830b1d79f5d2",2,"GS-AIS-HR","HR Information Systems","SECT",4,"I","GS-AIS"
"0b1808e0-5b4e-4c4f-ba06-f8caf4d2e403",1,"EST-SU-EX1","Metrology of Experiments 1 Section","SECT",4,"I","EST-SU"
"4aedc36c-7fe7-45cf-b586-0e7e31463df2",1,"EP-MIC","MICROELECTRONICS GROUP","GROUP",3,"I","EP"
"3c4244d7-d302-4771-8ced-c6e374cd72c2",2,"FP-KT-EX","External Collaborations","SECT",4,"I","FP-KT"
"866a2f9f-37f2-4f72-9b7a-2c75a4169685",1,"EST-SU-ACC","","SECT",4,"I","EST-SU"
"09177f75-ff3e-47b4-9da4-9518fed69870",1,"EP-RE-19","","SECT",4,"I","EP-RE"
"ca8116e1-eddb-40af-bb1d-4bbd7d25ca63",1,"FP-FAS-GA","General Accounting","SECT",4,"I","FP-FAS"
"6ea3cebe-f5ef-4273-a809-82d72bbd8e11",1,"EP-ME","","GROUP",3,"I","EP"
"81fb4a8c-9d7c-430d-9aa1-54702e11f93e",1,"EST-SU-AC2","LHC-PS-LIL-EPA Section","SECT",4,"I","EST-SU"
"2f622139-cf9c-45f3-9c8b-ff19812c2c72",1,"EP-ATD","ATLAS DATA ACQUISITION/CONTROLS GROUP","GROUP",3,"I","EP"
"e621ff5d-e0ba-46e0-a6d0-e8ac04b67313",1,"EP-CMT-TK","Tracker Section","SECT",4,"I","EP-CMT"
"ea16c011-3852-4050-9b86-a1a0ecd2dffb",1,"EP-ATA-LA","LAr Section","SECT",4,"I","EP-ATA"
"8f6517c6-9ad9-4a13-9f5d-c89c4a841220",1,"EP-FAG-SM","","SECT",4,"I","EP-FAG"
"a7b81664-d2f7-4126-86e8-bfad8401765b",1,"ETT-DH","DOCUMENT HANDLING SERVICE","GROUP",3,"I","ETT"
"aa0df647-abcf-4f13-9107-6885bbc139ca",1,"EP-IO","IONS GROUP - USERS","GROUP",3,"I","EP"
"f476a69e-1ac2-4951-9586-6b219c7c64bf",2,"FP-KT-IP","Intellectual Property Dissemination","SECT",4,"I","FP-KT"
"a09b5d84-f8c4-480f-9542-e06d06959f4c",2,"FP","Finance, Procurement & Knowledge Transfer Department","DEPART",2,"I","CERN"
"82877e04-4b42-4f48-b398-531b5daab888",1,"EP-RE-47","","SECT",4,"I","EP-RE"
"bb57ea3b-a2bd-4ab5-bbf5-927f03d05e14",2,"FP-DI-TC","Visiting Research Teams & Collaborations","SECT",4,"I","FP-DI"
"8d727e7b-db96-4666-a410-25fd639981bc",2,"GS-AIS","ADVANCED INFORMATION SYSTEMS","GROUP",3,"I","GS"
"62a697fc-ed76-4a7c-b5b1-8773e1cf4e68",2,"FP-DI","Head of Finance Department","GROUP",3,"I","FP"
"df28c1c6-55ea-4c72-8dcd-a94105410d8c",1,"EST-SM-DA","Degassing Treatments & Analysis Section","SECT",4,"I","EST-SM"
"2cc3c60c-3f12-4d26-a55e-234c15fb222c",1,"EST-MF-TM","","SECT",4,"I","EST-MF"
"2ddbbc24-abf8-47b8-bf93-e24bf7469060",1,"EP-EC-MF","Magnets & Fields Section","SECT",4,"I","EP-EC"
"fdaa199e-47a4-4780-8eeb-8ed49ac109ad",1,"EP-DIA","DIRAC EXPERIMENT GROUP","GROUP",3,"I","EP"
"fc084857-fdfa-4f14-bc7e-df313e35dc8d",2,"FP-PI-RC","Research & Computing","SECT",4,"I","FP-PI"
"dd720bd3-eb13-44d8-8294-541dbcd39476",1,"EP-MM","","GROUP",3,"I","EP"
"1668511c-d2bd-4384-8dd7-fb61c8fa1349",1,"EP-PES","PRODUCT ENGINEERING & SUPPORT GROUP","GROUP",3,"I","EP"
"e3380e75-4f84-4c31-bb5e-731ab23cb1c9",1,"EST-SU-EX2","Metrology of Experiments 2 Section","SECT",4,"I","EST-SU"
"f62c23ec-5b1b-41a5-883a-a272aaece294",1,"FI-LS-SA","Stores Administration","SECT",4,"I","FI-LS"
"594b0f2c-009c-41a1-870e-55f6beb66244",1,"EP-HL","FIXED TARGET GROUP - USERS","GROUP",3,"I","EP"
"945e9b2f-5d80-4c3d-ada3-ab8457d07e6e",3,"EP-AIP","PHYSICS & COMPUTING","GROUP",3,"A","EP"
"fe7444bf-eece-4833-8ac1-e15599f29d0e",1,"EST-SU-DI","Management","SECT",4,"I","EST-SU"
"3dfc0dac-596c-4e8c-9d23-9462192f8c81",1,"EP-RE-27","","SECT",4,"I","EP-RE"
"79013c2c-158d-49e5-8de2-59b24d46eb32",1,"EST-SU-TOP","Site Surveys-Geographical Informations Systems Section","SECT",4,"I","EST-SU"
"724fa808-35bf-4732-9606-3b5768a5ec58",2,"GS-AIS-FP","Finance & Purchasing","SECT",4,"I","GS-AIS"
"3684a604-fe28-4381-8bc9-0db63c28da15",1,"EP-GE-IN","","SECT",4,"I","EP-GE"
"b45fd604-714e-44d4-bc33-2b9c700c910e",1,"FI-PI-GC","Contracts & General Purchasing Section","SECT",4,"I","FI-PI"
"1fe96b27-06f0-4053-ab88-9d7c84a1c754",1,"EP-AIT-HM","High Momentum Particle Identification Section","SECT",4,"I","EP-AIT"
"6e1c98d6-7214-40b9-8a44-c01edb89b6c6",1,"FI-F-TF","","SECT",4,"I","FI-F"
"22baef31-013f-410c-b16e-752eab9f411e",1,"EP-DED-VT","","SECT",4,"I","EP-DED"
"b06f1dd5-a765-4744-9feb-4d9a83bc9d2d",1,"EP-ESS-GI","General Instrumentation Section","SECT",4,"I","EP-ESS"
"3dfa1f01-eebb-45af-8e22-d5b3b2777f77",1,"FP-PI-CO","Contracts & IT Supplies","SECT",4,"I","FP-PI"
"489d1172-0376-4052-8bde-fe8c4457804a",2,"FP-FAS","Financial & Accounting Services","GROUP",3,"I","FP"
"1cda40fe-1097-4f23-9f4a-7dbc0cf45e1b",1,"EP-LDI","","GROUP",3,"I","EP"
"2b541184-1bef-4884-bc5a-2614830c2f75",1,"EST-SM-TS","Electrochemistry & Surface Treatments Section","SECT",4,"I","EST-SM"
"7926a000-2ad6-481d-b42c-132b87fc8c86",1,"EST-SM-CP","Chemistry & Polymers Section","SECT",4,"I","EST-SM"
"f9b97105-1aba-4191-8e15-eae8e51107ea",2,"EP-LBC","LHCB COMPUTING GROUP","GROUP",3,"A","EP"
"04f76a2e-8573-42e6-bff4-7660ecfcfbb0",1,"EP-GC","GENERAL COLLABORATIONS GROUP - USERS","GROUP",3,"I","EP"
"56daf2b0-eed0-4649-93c8-1c233508e584",1,"EST-MF-MTS","Mechanical - Steel/Work-Welding Section","SECT",4,"I","EST-MF"
"91be96f1-5858-46df-be7c-2a8058b75016",1,"EST-SU-LEP","LEP Ring Geodesy Section","SECT",4,"I","EST-SU"
"1f1f245a-91f3-449a-b45f-3f8bead4a0ba",1,"EP-CMI","CMS INTEGRATION & MAGNET GROUP","GROUP",3,"I","EP"
"a237435a-ff75-43a2-b913-8ff887237be5",2,"FP-PI-AG","Administration & General Infrastructure","SECT",4,"I","FP-PI"
"9c6ab3f0-859d-4a06-a4fc-a9879b2e5fcb",1,"ETT","EDUCATION & TECHNOLOGY TRANSFER DEPARTEMENT","DEPART",2,"I","CERN"
"a1a78f31-e4fb-44ca-ba82-92ee40625d09",1,"EP-LAA-VD","","SECT",4,"I","EP-LAA"
"57ab4066-caf8-441f-9716-27b76ab4689e",1,"EP-PDG","PARTICLE DATA GROUP","GROUP",3,"I","EP"
"969e9842-1405-4ee2-b9c7-d3a5716e8095",2,"FP-KT","TECHNOLOGY TRANSFER","GROUP",3,"I","FP"
"3228399e-1d52-4c1b-acdb-56737eeea31b",1,"EP-N50","NA50/60 EXPERIMENT GROUP","GROUP",3,"I","EP"
"c1ff5c3d-1726-43fa-93a6-65f1171cb7f0",1,"EP-ATD-TR","Trigger Section","SECT",4,"I","EP-ATD"
"31e761e1-5ddf-4b56-ad4b-8b586d8212b9",1,"EST-MF-ST","Technical Support Section","SECT",4,"I","EST-MF"
"2c577cf1-6711-4211-8769-b8d00666c5d1",2,"FP-KT-LS","Life Sciences Projects","SECT",4,"I","FP-KT"
"c711966b-2c38-4540-9c8c-598533cfff6c",1,"EP-ELD-2","","SECT",4,"I","EP-ELD"
"715128c3-6d18-464d-bf32-2f2a40d28da6",1,"EP-EM","","GROUP",3,"I","EP"
"ff06ba16-3d2c-43ec-89ce-0fb2281a4c1a",1,"EP-ESS-OS","On-Line Systems Section","SECT",4,"I","EP-ESS"
"e99ea4e8-afd0-4d87-a536-debc4f49444f",1,"EP-ESS","ELECTRONIC SYSTEMS SUPPORT GROUP","GROUP",3,"I","EP"
"6587a8ea-fad2-4af5-b221-920e7656309c",1,"EST-SM-CM","Vacuum Deposition Thin Films Section","SECT",4,"I","EST-SM"
"403c1ac2-2c48-4fef-95b9-e49a7b0adcdf",2,"FP-PI","Procurement and Industrial Services","GROUP",3,"I","FP"
"772d2e2d-a543-4971-9bf0-6b83342baad2",1,"EP-DED","DELPHI DETECTOR GROUP","GROUP",3,"I","EP"
"3a0f5f40-322f-497d-b524-87046741c4c7",1,"EST-SM-BR","Brazing Section","SECT",4,"I","EST-SM"
"275eb3f9-13b6-4023-91ee-b98ad6e42072",1,"FI-PB","BUDGET & FINANCIAL PLANNING GROUP","GROUP",3,"I","FI"
"a24e819b-45b1-42a3-8c03-99ef60d05e39",1,"EP-ELD","","GROUP",3,"I","EP"
"eb0fbe8a-1cc0-4195-8eca-58adb29d23ed",1,"ETT-DH-CDS","CERN Document Server Section","SECT",4,"I","ETT-DH"
"6990d46a-d9d2-43c2-bce4-feed36135437",2,"FP-DI-TPS","Treasury, Payments & IT Services","SECT",4,"I","FP-DI"
"35659496-8a01-4e98-9096-63acbcb4752c",1,"EP-ESS-EP","Electronics Pool Section","SECT",4,"I","EP-ESS"
"e4194bdb-a408-48ab-ba18-684e19eb5714",1,"EP-ATR","ATLAS TRIGGER GROUP","GROUP",3,"I","EP"
"f2f8fa2b-ad34-43dd-a32d-88987d203764",1,"ETT-DH-AV","Photo & Video Section","SECT",4,"I","ETT-DH"
"7e8a85f6-fa34-44ec-953f-9a3d1df06c9b",1,"EP-LR","ANTIPROTON GROUP - USERS","GROUP",3,"I","EP"
"87fb8f31-c2c4-43d5-ad67-77ab5906ffc3",2,"FP-PI-IS","Industrial Services","SECT",4,"I","FP-PI"
"da91c2b0-eb8d-469e-96c7-686a68db8e97",1,"EP-ISS","ISOLDE SEPARATOR GROUP","GROUP",3,"I","EP"
"65cefa36-f91f-4d79-aa76-a3085cf303f2",1,"EP-NCD","","GROUP",3,"I","EP"
"ead7de51-5d1f-44ba-a6fb-c3e5f34eb491",1,"EP-ED-DTB","Design Team B Section","SECT",4,"I","EP-ED"
"f4df9b4b-f1ea-4a00-aeee-c5bc33247ded",1,"EST-SU-EXP","PS, SPS, LEP, LHC, R&D Tests Section","SECT",4,"I","EST-SU"
